* Measurement data measured by REW V5.31.3
* Source: Pro Tools Audio Bridge 16, Pro Tools Audio Bridge 16, 2, volume: no control
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 10, 2024 11:18:04 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Bad Cat Matching Test HR
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
16239.259132, 62.220, 175.8673
16239.625343, 62.218, 175.6965
16239.991554, 62.212, 175.5640
16240.357765, 62.201, 175.4625
16240.723976, 62.185, 175.3811
16241.090187, 62.166, 175.3101
16241.456398, 62.143, 175.2397
16241.822609, 62.121, 175.1667
16242.188820, 62.099, 175.0828
16242.555031, 62.080, 174.9840
16242.921242, 62.064, 174.8708
16243.287453, 62.050, 174.7406
16243.653664, 62.037, 174.5981
16244.019875, 62.023, 174.4478
16244.386086, 62.006, 174.2936
16244.752297, 61.986, 174.1399
16245.118508, 61.962, 173.9882
16245.484719, 61.935, 173.8394
16245.850930, 61.905, 173.6926
16246.217141, 61.872, 173.5498
16246.583352, 61.838, 173.4138
16246.949563, 61.804, 173.2896
16247.315774, 61.770, 173.1816
16247.681985, 61.737, 173.0959
16248.048196, 61.704, 173.0336
16248.414407, 61.673, 172.9937
16248.780618, 61.643, 172.9707
16249.146829, 61.614, 172.9543
16249.513039, 61.585, 172.9336
16249.879250, 61.555, 172.9021
16250.245461, 61.525, 172.8513
16250.611672, 61.494, 172.7820
16250.977883, 61.461, 172.6932
16251.344094, 61.428, 172.5891
16251.710305, 61.393, 172.4751
16252.076516, 61.357, 172.3579
16252.442727, 61.319, 172.2469
16252.808938, 61.277, 172.1521
16253.175149, 61.231, 172.0823
16253.541360, 61.182, 172.0461
16253.907571, 61.128, 172.0464
16254.273782, 61.071, 172.0828
16254.639993, 61.012, 172.1498
16255.006204, 60.951, 172.2432
16255.372415, 60.890, 172.3560
16255.738626, 60.829, 172.4834
16256.104837, 60.771, 172.6182
16256.471048, 60.715, 172.7529
16256.837259, 60.664, 172.8806
16257.203470, 60.617, 172.9961
16257.569681, 60.574, 173.0985
16257.935892, 60.534, 173.1904
16258.302103, 60.499, 173.2747
16258.668314, 60.468, 173.3536
16259.034525, 60.440, 173.4307
16259.400736, 60.414, 173.5093
16259.766947, 60.389, 173.5935
16260.133158, 60.364, 173.6912
16260.499369, 60.337, 173.8085
16260.865579, 60.309, 173.9476
16261.231790, 60.280, 174.1044
16261.598001, 60.249, 174.2714
16261.964212, 60.216, 174.4408
16262.330423, 60.182, 174.6135
16262.696634, 60.146, 174.7915
16263.062845, 60.112, 174.9811
16263.429056, 60.082, 175.1827
16263.795267, 60.057, 175.3912
16264.161478, 60.040, 175.5996
16264.527689, 60.027, 175.8022
16264.893900, 60.017, 175.9998
16265.260111, 60.006, 176.2034
16265.626322, 59.994, 176.4163
16265.992533, 59.981, 176.6404
16266.358744, 59.965, 176.8685
16266.724955, 59.948, 177.0897
16267.091166, 59.930, 177.2955
16267.457377, 59.911, 177.4829
16267.823588, 59.893, 177.6545
16268.189799, 59.877, 177.8204
16268.556010, 59.865, 177.9907
16268.922221, 59.858, 178.1779
16269.288432, 59.856, 178.3938
16269.654643, 59.857, 178.6470
16270.020854, 59.861, 178.9395
16270.387065, 59.868, 179.2610
16270.753276, 59.874, 179.5964
16271.119487, 59.879, 179.9263
16271.485698, 59.880, -179.7719
16271.851909, 59.879, -179.5100
16272.218119, 59.875, -179.2969
16272.584330, 59.871, -179.1411
16272.950541, 59.870, -179.0461
16273.316752, 59.873, -179.0076
16273.682963, 59.879, -179.0149
16274.049174, 59.890, -179.0466
16274.415385, 59.904, -179.0806
16274.781596, 59.920, -179.0955
16275.147807, 59.937, -179.0825
16275.514018, 59.954, -179.0403
16275.880229, 59.969, -178.9744
16276.246440, 59.980, -178.8933
16276.612651, 59.987, -178.8020
16276.978862, 59.990, -178.7029
16277.345073, 59.990, -178.6028
16277.711284, 59.991, -178.5044
16278.077495, 59.995, -178.4172
16278.443706, 60.002, -178.3467
16278.809917, 60.012, -178.2964
16279.176128, 60.026, -178.2678
16279.542339, 60.040, -178.2585
16279.908550, 60.053, -178.2659
16280.274761, 60.064, -178.2869
16280.640972, 60.071, -178.3218
16281.007183, 60.074, -178.3718
16281.373394, 60.074, -178.4402
16281.739605, 60.070, -178.5283
16282.105816, 60.066, -178.6367
16282.472027, 60.061, -178.7625
16282.838238, 60.058, -178.8955
16283.204448, 60.057, -179.0316
16283.570659, 60.060, -179.1602
16283.936870, 60.067, -179.2754
16284.303081, 60.077, -179.3728
16284.669292, 60.089, -179.4524
16285.035503, 60.102, -179.5122
16285.401714, 60.114, -179.5575
16285.767925, 60.126, -179.5938
16286.134136, 60.134, -179.6304
16286.500347, 60.140, -179.6729
16286.866558, 60.141, -179.7266
16287.232769, 60.138, -179.7932
16287.598980, 60.130, -179.8722
16287.965191, 60.119, -179.9667
16288.331402, 60.103, 179.9233
16288.697613, 60.084, 179.8000
16289.063824, 60.061, 179.6658
16289.430035, 60.035, 179.5291
16289.796246, 60.007, 179.3958
16290.162457, 59.979, 179.2699
16290.528668, 59.952, 179.1528
16290.894879, 59.928, 179.0410
16291.261090, 59.906, 178.9375
16291.627301, 59.887, 178.8440
16291.993512, 59.869, 178.7639
16292.359723, 59.852, 178.7007
16292.725934, 59.837, 178.6487
16293.092145, 59.822, 178.6003
16293.458356, 59.805, 178.5500
16293.824567, 59.786, 178.4902
16294.190778, 59.763, 178.4194
16294.556988, 59.737, 178.3345
16294.923199, 59.706, 178.2341
16295.289410, 59.672, 178.1196
16295.655621, 59.633, 177.9971
16296.021832, 59.590, 177.8734
16296.388043, 59.543, 177.7603
16296.754254, 59.494, 177.6663
16297.120465, 59.443, 177.5930
16297.486676, 59.392, 177.5425
16297.852887, 59.340, 177.5125
16298.219098, 59.289, 177.5016
16298.585309, 59.238, 177.5156
16298.951520, 59.191, 177.5560
16299.317731, 59.149, 177.6196
16299.683942, 59.112, 177.7002
16300.050153, 59.081, 177.7887
16300.416364, 59.052, 177.8826
16300.782575, 59.026, 177.9797
16301.148786, 58.999, 178.0837
16301.514997, 58.970, 178.1919
16301.881208, 58.939, 178.2996
16302.247419, 58.905, 178.3961
16302.613630, 58.869, 178.4741
16302.979841, 58.831, 178.5281
16303.346052, 58.791, 178.5588
16303.712263, 58.751, 178.5763
16304.078474, 58.711, 178.5925
16304.444685, 58.672, 178.6245
16304.810896, 58.635, 178.6882
16305.177107, 58.601, 178.8005
16305.543317, 58.567, 178.9673
16305.909528, 58.534, 179.1910
16306.275739, 58.502, 179.4630
16306.641950, 58.468, 179.7665
16307.008161, 58.434, -179.9177
16307.374372, 58.398, -179.6060
16307.740583, 58.361, -179.3120
16308.106794, 58.325, -179.0449
16308.473005, 58.292, -178.8062
16308.839216, 58.264, -178.5928
16309.205427, 58.241, -178.3987
16309.571638, 58.223, -178.2114
16309.937849, 58.209, -178.0210
16310.304060, 58.196, -177.8156
16310.670271, 58.183, -177.5847
16311.036482, 58.167, -177.3239
16311.402693, 58.148, -177.0347
16311.768904, 58.126, -176.7268
16312.135115, 58.101, -176.4106
16312.501326, 58.075, -176.1022
16312.867537, 58.052, -175.8079
16313.233748, 58.032, -175.5287
16313.599959, 58.018, -175.2612
16313.966170, 58.013, -174.9968
16314.332381, 58.018, -174.7273
16314.698592, 58.033, -174.4487
16315.064803, 58.056, -174.1630
16315.431014, 58.085, -173.8716
16315.797225, 58.115, -173.5806
16316.163436, 58.144, -173.2975
16316.529647, 58.169, -173.0334
16316.895857, 58.188, -172.7993
16317.262068, 58.201, -172.6052
16317.628279, 58.208, -172.4559
16317.994490, 58.210, -172.3511
16318.360701, 58.209, -172.2852
16318.726912, 58.206, -172.2483
16319.093123, 58.203, -172.2258
16319.459334, 58.202, -172.2041
16319.825545, 58.202, -172.1697
16320.191756, 58.205, -172.1078
16320.557967, 58.210, -172.0128
16320.924178, 58.218, -171.8831
16321.290389, 58.229, -171.7283
16321.656600, 58.243, -171.5576
16322.022811, 58.259, -171.3816
16322.389022, 58.275, -171.2079
16322.755233, 58.294, -171.0410
16323.121444, 58.313, -170.8861
16323.487655, 58.335, -170.7493
16323.853866, 58.358, -170.6362
16324.220077, 58.382, -170.5571
16324.586288, 58.405, -170.5107
16324.952499, 58.427, -170.5000
16325.318710, 58.446, -170.5172
16325.684921, 58.462, -170.5583
16326.051132, 58.474, -170.6160
16326.417343, 58.485, -170.6858
16326.783554, 58.493, -170.7629
16327.149765, 58.501, -170.8405
16327.515976, 58.509, -170.9163
16327.882187, 58.517, -170.9851
16328.248397, 58.526, -171.0471
16328.614608, 58.537, -171.1017
16328.980819, 58.549, -171.1538
16329.347030, 58.562, -171.2058
16329.713241, 58.575, -171.2588
16330.079452, 58.587, -171.3159
16330.445663, 58.597, -171.3782
16330.811874, 58.605, -171.4443
16331.178085, 58.610, -171.5176
16331.544296, 58.613, -171.6013
16331.910507, 58.614, -171.6995
16332.276718, 58.610, -171.8146
16332.642929, 58.603, -171.9468
16333.009140, 58.590, -172.0940
16333.375351, 58.574, -172.2490
16333.741562, 58.553, -172.4053
16334.107773, 58.530, -172.5583
16334.473984, 58.507, -172.7017
16334.840195, 58.484, -172.8372
16335.206406, 58.461, -172.9623
16335.572617, 58.440, -173.0750
16335.938828, 58.419, -173.1720
16336.305039, 58.401, -173.2527
16336.671250, 58.384, -173.3180
16337.037461, 58.370, -173.3806
16337.403672, 58.357, -173.4512
16337.769883, 58.347, -173.5386
16338.136094, 58.336, -173.6437
16338.502305, 58.325, -173.7635
16338.868516, 58.313, -173.8867
16339.234726, 58.301, -174.0037
16339.600937, 58.288, -174.1091
16339.967148, 58.273, -174.1997
16340.333359, 58.256, -174.2717
16340.699570, 58.233, -174.3220
16341.065781, 58.204, -174.3486
16341.431992, 58.167, -174.3560
16341.798203, 58.123, -174.3506
16342.164414, 58.072, -174.3430
16342.530625, 58.016, -174.3423
16342.896836, 57.956, -174.3562
16343.263047, 57.897, -174.3853
16343.629258, 57.841, -174.4286
16343.995469, 57.792, -174.4847
16344.361680, 57.750, -174.5474
16344.727891, 57.715, -174.6089
16345.094102, 57.685, -174.6525
16345.460313, 57.658, -174.6611
16345.826524, 57.631, -174.6274
16346.192735, 57.603, -174.5488
16346.558946, 57.570, -174.4373
16346.925157, 57.532, -174.3071
16347.291368, 57.488, -174.1714
16347.657579, 57.436, -174.0403
16348.023790, 57.380, -173.9139
16348.390001, 57.322, -173.7966
16348.756212, 57.265, -173.6910
16349.122423, 57.213, -173.5930
16349.488634, 57.165, -173.4944
16349.854845, 57.122, -173.3792
16350.221056, 57.084, -173.2329
16350.587266, 57.050, -173.0403
16350.953477, 57.019, -172.8027
16351.319688, 56.990, -172.5269
16351.685899, 56.961, -172.2295
16352.052110, 56.931, -171.9254
16352.418321, 56.899, -171.6266
16352.784532, 56.866, -171.3417
16353.150743, 56.833, -171.0791
16353.516954, 56.801, -170.8405
16353.883165, 56.771, -170.6274
16354.249376, 56.744, -170.4272
16354.615587, 56.719, -170.2261
16354.981798, 56.697, -170.0044
16355.348009, 56.677, -169.7490
16355.714220, 56.660, -169.4558
16356.080431, 56.644, -169.1248
16356.446642, 56.629, -168.7618
16356.812853, 56.614, -168.3740
16357.179064, 56.598, -167.9666
16357.545275, 56.584, -167.5486
16357.911486, 56.574, -167.1273
16358.277697, 56.568, -166.7186
16358.643908, 56.568, -166.3328
16359.010119, 56.574, -165.9746
16359.376330, 56.586, -165.6431
16359.742541, 56.601, -165.3308
16360.108752, 56.620, -165.0305
16360.474963, 56.642, -164.7397
16360.841174, 56.665, -164.4580
16361.207385, 56.687, -164.1903
16361.573595, 56.707, -163.9329
16361.939806, 56.724, -163.6846
16362.306017, 56.737, -163.4417
16362.672228, 56.747, -163.2014
16363.038439, 56.756, -162.9644
16363.404650, 56.765, -162.7367
16363.770861, 56.774, -162.5144
16364.137072, 56.784, -162.3009
16364.503283, 56.797, -162.0894
16364.869494, 56.813, -161.8787
16365.235705, 56.834, -161.6716
16365.601916, 56.859, -161.4734
16365.968127, 56.889, -161.2888
16366.334338, 56.923, -161.1240
16366.700549, 56.961, -160.9829
16367.066760, 57.001, -160.8633
16367.432971, 57.044, -160.7646
16367.799182, 57.089, -160.6892
16368.165393, 57.135, -160.6399
16368.531604, 57.181, -160.6162
16368.897815, 57.224, -160.6107
16369.264026, 57.263, -160.6177
16369.630237, 57.299, -160.6267
16369.996448, 57.330, -160.6357
16370.362659, 57.359, -160.6445
16370.728870, 57.384, -160.6589
16371.095081, 57.406, -160.6853
16371.461292, 57.427, -160.7273
16371.827503, 57.446, -160.7859
16372.193714, 57.465, -160.8608
16372.559925, 57.487, -160.9583
16372.926135, 57.511, -161.0786
16373.292346, 57.539, -161.2228
16373.658557, 57.571, -161.3887
16374.024768, 57.605, -161.5654
16374.390979, 57.642, -161.7449
16374.757190, 57.680, -161.9187
16375.123401, 57.718, -162.0905
16375.489612, 57.753, -162.2568
16375.855823, 57.783, -162.4231
16376.222034, 57.804, -162.5846
16376.588245, 57.815, -162.7332
16376.954456, 57.816, -162.8699
16377.320667, 57.810, -162.9954
16377.686878, 57.797, -163.1224
16378.053089, 57.781, -163.2616
16378.419300, 57.764, -163.4216
16378.785511, 57.745, -163.5978
16379.151722, 57.728, -163.7798
16379.517933, 57.714, -163.9573
16379.884144, 57.706, -164.1166
16380.250355, 57.702, -164.2565
16380.616566, 57.704, -164.3718
16380.982777, 57.710, -164.4695
16381.348988, 57.716, -164.5535
16381.715199, 57.722, -164.6309
16382.081410, 57.725, -164.7156
16382.447621, 57.724, -164.8225
16382.813832, 57.718, -164.9612
16383.180043, 57.707, -165.1416
16383.546254, 57.690, -165.3644
16383.912464, 57.670, -165.6223
16384.278675, 57.645, -165.9055
16384.644886, 57.618, -166.1962
16385.011097, 57.590, -166.4813
16385.377308, 57.560, -166.7438
16385.743519, 57.527, -166.9773
16386.109730, 57.491, -167.1702
16386.475941, 57.452, -167.3242
16386.842152, 57.408, -167.4442
16387.208363, 57.360, -167.5363
16387.574574, 57.309, -167.6140
16387.940785, 57.256, -167.6898
16388.306996, 57.203, -167.7705
16388.673207, 57.153, -167.8657
16389.039418, 57.107, -167.9724
16389.405629, 57.067, -168.0830
16389.771840, 57.032, -168.1851
16390.138051, 57.003, -168.2715
16390.504262, 56.979, -168.3339
16390.870473, 56.957, -168.3691
16391.236684, 56.933, -168.3762
16391.602895, 56.905, -168.3530
16391.969106, 56.869, -168.3043
16392.335317, 56.825, -168.2252
16392.701528, 56.774, -168.1226
16393.067739, 56.716, -168.0032
16393.433950, 56.655, -167.8717
16393.800161, 56.592, -167.7351
16394.166372, 56.532, -167.5955
16394.532583, 56.475, -167.4543
16394.898794, 56.423, -167.3109
16395.265004, 56.376, -167.1606
16395.631215, 56.335, -167.0017
16395.997426, 56.298, -166.8279
16396.363637, 56.266, -166.6366
16396.729848, 56.236, -166.4280
16397.096059, 56.210, -166.2114
16397.462270, 56.185, -165.9902
16397.828481, 56.162, -165.7751
16398.194692, 56.139, -165.5662
16398.560903, 56.115, -165.3616
16398.927114, 56.088, -165.1489
16399.293325, 56.059, -164.9219
16399.659536, 56.029, -164.6731
16400.025747, 55.998, -164.3998
16400.391958, 55.965, -164.1001
16400.758169, 55.930, -163.7781
16401.124380, 55.894, -163.4292
16401.490591, 55.858, -163.0574
16401.856802, 55.823, -162.6624
16402.223013, 55.791, -162.2540
16402.589224, 55.764, -161.8376
16402.955435, 55.744, -161.4260
16403.321646, 55.730, -161.0240
16403.687857, 55.723, -160.6387
16404.054068, 55.722, -160.2639
16404.420279, 55.727, -159.9033
16404.786490, 55.735, -159.5508
16405.152701, 55.747, -159.2095
16405.518912, 55.761, -158.8746
16405.885123, 55.776, -158.5520
16406.251334, 55.793, -158.2419
16406.617544, 55.809, -157.9514
16406.983755, 55.826, -157.6775
16407.349966, 55.844, -157.4268
16407.716177, 55.862, -157.1943
16408.082388, 55.882, -156.9768
16408.448599, 55.905, -156.7688
16408.814810, 55.930, -156.5654
16409.181021, 55.960, -156.3584
16409.547232, 55.993, -156.1477
16409.913443, 56.031, -155.9285
16410.279654, 56.071, -155.7079
16410.645865, 56.115, -155.4810
16411.012076, 56.160, -155.2574
16411.378287, 56.205, -155.0408
16411.744498, 56.251, -154.8423
16412.110709, 56.295, -154.6669
16412.476920, 56.338, -154.5227
16412.843131, 56.378, -154.4091
16413.209342, 56.417, -154.3298
16413.575553, 56.455, -154.2803
16413.941764, 56.491, -154.2539
16414.307975, 56.528, -154.2458
16414.674186, 56.565, -154.2426
16415.040397, 56.602, -154.2424
16415.406608, 56.640, -154.2335
16415.772819, 56.677, -154.2158
16416.139030, 56.713, -154.1875
16416.505241, 56.748, -154.1567
16416.871452, 56.781, -154.1284
16417.237663, 56.811, -154.1104
16417.603873, 56.839, -154.1099
16417.970084, 56.868, -154.1406
16418.336295, 56.897, -154.2075
16418.702506, 56.927, -154.3184
16419.068717, 56.961, -154.4688
16419.434928, 56.997, -154.6523
16419.801139, 57.035, -154.8562
16420.167350, 57.075, -155.0688
16420.533561, 57.115, -155.2771
16420.899772, 57.152, -155.4763
16421.265983, 57.185, -155.6625
16421.632194, 57.211, -155.8370
16421.998405, 57.228, -156.0006
16422.364616, 57.237, -156.1619
16422.730827, 57.239, -156.3314
16423.097038, 57.237, -156.5232
16423.463249, 57.234, -156.7441
16423.829460, 57.230, -157.0012
16424.195671, 57.230, -157.2874
16424.561882, 57.234, -157.5913
16424.928093, 57.244, -157.9009
16425.294304, 57.260, -158.2039
16425.660515, 57.280, -158.4918
16426.026726, 57.303, -158.7649
16426.392937, 57.325, -159.0204
16426.759148, 57.343, -159.2654
16427.125359, 57.356, -159.5063
16427.491570, 57.362, -159.7517
16427.857781, 57.362, -160.0146
16428.223992, 57.355, -160.3009
16428.590203, 57.344, -160.6167
16428.956413, 57.327, -160.9596
16429.322624, 57.307, -161.3147
16429.688835, 57.284, -161.6711
16430.055046, 57.258, -162.0117
16430.421257, 57.231, -162.3242
16430.787468, 57.202, -162.6074
16431.153679, 57.172, -162.8621
16431.519890, 57.139, -163.0945
16431.886101, 57.103, -163.3118
16432.252312, 57.065, -163.5212
16432.618523, 57.027, -163.7312
16432.984734, 56.989, -163.9469
16433.350945, 56.954, -164.1792
16433.717156, 56.922, -164.4275
16434.083367, 56.893, -164.6914
16434.449578, 56.864, -164.9590
16434.815789, 56.835, -165.2177
16435.182000, 56.805, -165.4546
16435.548211, 56.771, -165.6658
16435.914422, 56.732, -165.8506
16436.280633, 56.687, -166.0122
16436.646844, 56.635, -166.1530
16437.013055, 56.576, -166.2791
16437.379266, 56.510, -166.3888
16437.745477, 56.439, -166.4912
16438.111688, 56.367, -166.5844
16438.477899, 56.293, -166.6731
16438.844110, 56.220, -166.7527
16439.210321, 56.148, -166.8156
16439.576532, 56.081, -166.8573
16439.942742, 56.017, -166.8779
16440.308953, 55.960, -166.8870
16440.675164, 55.906, -166.8904
16441.041375, 55.856, -166.8975
16441.407586, 55.805, -166.9104
16441.773797, 55.755, -166.9219
16442.140008, 55.703, -166.9277
16442.506219, 55.650, -166.9246
16442.872430, 55.595, -166.9092
16443.238641, 55.538, -166.8792
16443.604852, 55.478, -166.8289
16443.971063, 55.413, -166.7554
16444.337274, 55.342, -166.6442
16444.703485, 55.266, -166.4897
16445.069696, 55.185, -166.2864
16445.435907, 55.101, -166.0402
16445.802118, 55.016, -165.7520
16446.168329, 54.930, -165.4346
16446.534540, 54.846, -165.0947
16446.900751, 54.766, -164.7368
16447.266962, 54.690, -164.3621
16447.633173, 54.623, -163.9781
16447.999384, 54.564, -163.5760
16448.365595, 54.514, -163.1665
16448.731806, 54.475, -162.7432
16449.098017, 54.445, -162.3113
16449.464228, 54.423, -161.8655
16449.830439, 54.406, -161.4102
16450.196650, 54.394, -160.9407
16450.562861, 54.384, -160.4631
16450.929072, 54.373, -159.9701
16451.295282, 54.360, -159.4714
16451.661493, 54.345, -158.9580
16452.027704, 54.327, -158.4436
16452.393915, 54.309, -157.9214
16452.760126, 54.291, -157.4075
16453.126337, 54.276, -156.8995
16453.492548, 54.264, -156.4065
16453.858759, 54.257, -155.9177
16454.224970, 54.256, -155.4368
16454.591181, 54.263, -154.9503
16454.957392, 54.278, -154.4655
16455.323603, 54.300, -153.9771
16455.689814, 54.329, -153.4973
16456.056025, 54.363, -153.0300
16456.422236, 54.400, -152.5890
16456.788447, 54.439, -152.1775
16457.154658, 54.477, -151.8093
16457.520869, 54.516, -151.4811
16457.887080, 54.557, -151.1973
16458.253291, 54.598, -150.9478
16458.619502, 54.644, -150.7300
16458.985713, 54.693, -150.5305
16459.351924, 54.745, -150.3392
16459.718135, 54.801, -150.1384
16460.084346, 54.856, -149.9169
16460.450557, 54.912, -149.6638
16460.816768, 54.965, -149.3813
16461.182979, 55.017, -149.0706
16461.549190, 55.068, -148.7566
16461.915401, 55.118, -148.4608
16462.281612, 55.168, -148.2078
16462.647822, 55.220, -148.0066
16463.014033, 55.273, -147.8639
16463.380244, 55.331, -147.7754
16463.746455, 55.395, -147.7283
16464.112666, 55.465, -147.7151
16464.478877, 55.541, -147.7229
16464.845088, 55.620, -147.7483
16465.211299, 55.700, -147.7849
16465.577510, 55.776, -147.8320
16465.943721, 55.846, -147.8905
16466.309932, 55.907, -147.9662
16466.676143, 55.958, -148.0671
16467.042354, 56.001, -148.2032
16467.408565, 56.038, -148.3806
16467.774776, 56.070, -148.6030
16468.140987, 56.100, -148.8627
16468.507198, 56.131, -149.1501
16468.873409, 56.165, -149.4475
16469.239620, 56.202, -149.7405
16469.605831, 56.243, -150.0195
16469.972042, 56.287, -150.2791
16470.338253, 56.332, -150.5154
16470.704464, 56.375, -150.7378
16471.070675, 56.416, -150.9493
16471.436886, 56.455, -151.1591
16471.803097, 56.489, -151.3800
16472.169308, 56.521, -151.6239
16472.535519, 56.549, -151.8955
16472.901730, 56.575, -152.1991
16473.267941, 56.599, -152.5264
16473.634151, 56.620, -152.8726
16474.000362, 56.638, -153.2285
16474.366573, 56.654, -153.5909
16474.732784, 56.668, -153.9584
16475.098995, 56.677, -154.3301
16475.465206, 56.683, -154.7052
16475.831417, 56.684, -155.0806
16476.197628, 56.684, -155.4508
16476.563839, 56.683, -155.8191
16476.930050, 56.684, -156.1855
16477.296261, 56.687, -156.5553
16477.662472, 56.693, -156.9264
16478.028683, 56.700, -157.2957
16478.394894, 56.708, -157.6547
16478.761105, 56.715, -157.9998
16479.127316, 56.721, -158.3276
16479.493527, 56.725, -158.6497
16479.859738, 56.726, -158.9742
16480.225949, 56.721, -159.3137
16480.592160, 56.710, -159.6729
16480.958371, 56.691, -160.0479
16481.324582, 56.666, -160.4338
16481.690793, 56.636, -160.8260
16482.057004, 56.603, -161.2185
16482.423215, 56.568, -161.6147
16482.789426, 56.532, -162.0072
16483.155637, 56.494, -162.3939
16483.521848, 56.455, -162.7621
16483.888059, 56.415, -163.1101
16484.254270, 56.374, -163.4304
16484.620481, 56.333, -163.7275
16484.986691, 56.292, -164.0027
16485.352902, 56.252, -164.2666
16485.719113, 56.212, -164.5256
16486.085324, 56.171, -164.7827
16486.451535, 56.130, -165.0394
16486.817746, 56.086, -165.3022
16487.183957, 56.042, -165.5718
16487.550168, 55.994, -165.8505
16487.916379, 55.944, -166.1306
16488.282590, 55.889, -166.4138
16488.648801, 55.831, -166.6880
16489.015012, 55.768, -166.9514
16489.381223, 55.703, -167.2031
16489.747434, 55.634, -167.4412
16490.113645, 55.563, -167.6667
16490.479856, 55.487, -167.8756
16490.846067, 55.411, -168.0692
16491.212278, 55.333, -168.2439
16491.578489, 55.257, -168.4036
16491.944700, 55.184, -168.5532
16492.310911, 55.117, -168.6980
16492.677122, 55.055, -168.8384
16493.043333, 54.998, -168.9728
16493.409544, 54.945, -169.0861
16493.775755, 54.895, -169.1680
16494.141966, 54.848, -169.2080
16494.508177, 54.802, -169.2029
16494.874388, 54.753, -169.1580
16495.240599, 54.701, -169.0803
16495.606810, 54.643, -168.9822
16495.973020, 54.577, -168.8745
16496.339231, 54.502, -168.7622
16496.705442, 54.421, -168.6528
16497.071653, 54.335, -168.5499
16497.437864, 54.250, -168.4584
16497.804075, 54.166, -168.3733
16498.170286, 54.088, -168.2882
16498.536497, 54.016, -168.1870
16498.902708, 53.952, -168.0564
16499.268919, 53.894, -167.8809
16499.635130, 53.844, -167.6582
16500.001341, 53.799, -167.3923
16500.367552, 53.757, -167.0977
16500.733763, 53.714, -166.7810
16501.099974, 53.671, -166.4590
16501.466185, 53.626, -166.1377
16501.832396, 53.581, -165.8340
16502.198607, 53.538, -165.5532
16502.564818, 53.497, -165.3075
16502.931029, 53.458, -165.0878
16503.297240, 53.421, -164.8826
16503.663451, 53.384, -164.6681
16504.029662, 53.349, -164.4253
16504.395873, 53.314, -164.1414
16504.762084, 53.282, -163.8262
16505.128295, 53.249, -163.4839
16505.494506, 53.214, -163.1346
16505.860717, 53.178, -162.7788
16506.226928, 53.140, -162.4260
16506.593139, 53.105, -162.0698
16506.959350, 53.076, -161.7273
16507.325560, 53.055, -161.4025
16507.691771, 53.045, -161.1062
16508.057982, 53.046, -160.8324
16508.424193, 53.056, -160.5752
16508.790404, 53.074, -160.3246
16509.156615, 53.099, -160.0765
16509.522826, 53.129, -159.8346
16509.889037, 53.162, -159.6082
16510.255248, 53.195, -159.4060
16510.621459, 53.225, -159.2355
16510.987670, 53.251, -159.0956
16511.353881, 53.272, -158.9801
16511.720092, 53.291, -158.8888
16512.086303, 53.309, -158.8156
16512.452514, 53.326, -158.7588
16512.818725, 53.342, -158.7162
16513.184936, 53.358, -158.6785
16513.551147, 53.372, -158.6388
16513.917358, 53.386, -158.5894
16514.283569, 53.399, -158.5356
16514.649780, 53.413, -158.4718
16515.015991, 53.426, -158.4124
16515.382202, 53.440, -158.3616
16515.748413, 53.456, -158.3264
16516.114624, 53.473, -158.3066
16516.480835, 53.493, -158.3093
16516.847046, 53.515, -158.3333
16517.213257, 53.539, -158.3811
16517.579468, 53.563, -158.4578
16517.945679, 53.587, -158.5613
16518.311889, 53.606, -158.6855
16518.678100, 53.622, -158.8256
16519.044311, 53.632, -158.9757
16519.410522, 53.638, -159.1350
16519.776733, 53.641, -159.3062
16520.142944, 53.641, -159.4894
16520.509155, 53.639, -159.6863
16520.875366, 53.635, -159.8921
16521.241577, 53.630, -160.0969
16521.607788, 53.625, -160.2922
16521.973999, 53.621, -160.4697
16522.340210, 53.618, -160.6285
16522.706421, 53.617, -160.7722
16523.072632, 53.618, -160.9099
16523.438843, 53.620, -161.0505
16523.805054, 53.620, -161.2080
16524.171265, 53.619, -161.3865
16524.537476, 53.615, -161.6011
16524.903687, 53.608, -161.8560
16525.269898, 53.597, -162.1572
16525.636109, 53.583, -162.5055
16526.002320, 53.565, -162.9006
16526.368531, 53.544, -163.3330
16526.734742, 53.521, -163.7969
16527.100953, 53.496, -164.2814
16527.467164, 53.468, -164.7700
16527.833375, 53.437, -165.2466
16528.199586, 53.403, -165.6873
16528.565797, 53.366, -166.0801
16528.932008, 53.327, -166.4152
16529.298219, 53.285, -166.6970
16529.664429, 53.242, -166.9360
16530.030640, 53.195, -167.1423
16530.396851, 53.144, -167.3281
16530.763062, 53.089, -167.5005
16531.129273, 53.030, -167.6663
16531.495484, 52.969, -167.8284
16531.861695, 52.910, -167.9937
16532.227906, 52.852, -168.1750
16532.594117, 52.796, -168.3757
16532.960328, 52.742, -168.5916
16533.326539, 52.687, -168.8146
16533.692750, 52.629, -169.0317
16534.058961, 52.568, -169.2340
16534.425172, 52.501, -169.4182
16534.791383, 52.430, -169.5876
