* Measurement data measured by REW V5.31.3
* Source: Pro Tools Audio Bridge 16, Pro Tools Audio Bridge 16, 2, volume: no control
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Dec 10, 2024 11:14:11 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Bad Cat Matching Test Real Dec 10
* Smoothing: None
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz), SPL(dB), Phase(degrees)
17185.914483, 52.182, -99.4637
17186.280694, 52.185, -99.2059
17186.646905, 52.190, -98.9490
17187.013116, 52.198, -98.6891
17187.379327, 52.210, -98.4288
17187.745538, 52.226, -98.1720
17188.111749, 52.247, -97.9275
17188.477960, 52.272, -97.7015
17188.844171, 52.300, -97.4985
17189.210382, 52.331, -97.3192
17189.576593, 52.363, -97.1638
17189.942804, 52.398, -97.0305
17190.309014, 52.434, -96.9224
17190.675225, 52.471, -96.8405
17191.041436, 52.508, -96.7849
17191.407647, 52.544, -96.7552
17191.773858, 52.579, -96.7465
17192.140069, 52.613, -96.7549
17192.506280, 52.645, -96.7795
17192.872491, 52.677, -96.8192
17193.238702, 52.708, -96.8734
17193.604913, 52.737, -96.9462
17193.971124, 52.765, -97.0364
17194.337335, 52.792, -97.1410
17194.703546, 52.816, -97.2542
17195.069757, 52.838, -97.3737
17195.435968, 52.859, -97.4957
17195.802179, 52.879, -97.6241
17196.168390, 52.897, -97.7618
17196.534601, 52.914, -97.9160
17196.900812, 52.928, -98.0804
17197.267023, 52.938, -98.2563
17197.633234, 52.944, -98.4355
17197.999445, 52.946, -98.6115
17198.365656, 52.946, -98.7826
17198.731867, 52.944, -98.9523
17199.098078, 52.939, -99.1206
17199.464289, 52.931, -99.2891
17199.830500, 52.919, -99.4468
17200.196711, 52.904, -99.5903
17200.562922, 52.886, -99.7059
17200.929133, 52.866, -99.7974
17201.295344, 52.846, -99.8668
17201.661554, 52.825, -99.9155
17202.027765, 52.804, -99.9486
17202.393976, 52.783, -99.9659
17202.760187, 52.761, -99.9692
17203.126398, 52.740, -99.9550
17203.492609, 52.719, -99.9263
17203.858820, 52.699, -99.8821
17204.225031, 52.680, -99.8251
17204.591242, 52.662, -99.7512
17204.957453, 52.645, -99.6630
17205.323664, 52.629, -99.5610
17205.689875, 52.614, -99.4462
17206.056086, 52.600, -99.3147
17206.422297, 52.587, -99.1675
17206.788508, 52.576, -99.0040
17207.154719, 52.568, -98.8245
17207.520930, 52.562, -98.6304
17207.887141, 52.560, -98.4292
17208.253352, 52.562, -98.2230
17208.619563, 52.566, -98.0157
17208.985774, 52.575, -97.8068
17209.351985, 52.587, -97.5975
17209.718196, 52.602, -97.3912
17210.084407, 52.622, -97.1909
17210.450618, 52.645, -97.0026
17210.816829, 52.672, -96.8275
17211.183040, 52.700, -96.6707
17211.549251, 52.731, -96.5320
17211.915462, 52.764, -96.4132
17212.281673, 52.799, -96.3156
17212.647884, 52.835, -96.2368
17213.014094, 52.873, -96.1809
17213.380305, 52.912, -96.1458
17213.746516, 52.952, -96.1326
17214.112727, 52.992, -96.1409
17214.478938, 53.031, -96.1664
17214.845149, 53.070, -96.2031
17215.211360, 53.109, -96.2543
17215.577571, 53.148, -96.3203
17215.943782, 53.186, -96.4081
17216.309993, 53.224, -96.5208
17216.676204, 53.260, -96.6572
17217.042415, 53.293, -96.8160
17217.408626, 53.324, -96.9880
17217.774837, 53.353, -97.1747
17218.141048, 53.381, -97.3776
17218.507259, 53.407, -97.5988
17218.873470, 53.431, -97.8375
17219.239681, 53.451, -98.0924
17219.605892, 53.468, -98.3533
17219.972103, 53.481, -98.6189
17220.338314, 53.491, -98.8823
17220.704525, 53.497, -99.1478
17221.070736, 53.501, -99.4166
17221.436947, 53.501, -99.6875
17221.803158, 53.496, -99.9528
17222.169369, 53.488, -100.2113
17222.535580, 53.478, -100.4584
17222.901791, 53.465, -100.6971
17223.268002, 53.450, -100.9285
17223.634213, 53.433, -101.1556
17224.000423, 53.413, -101.3732
17224.366634, 53.391, -101.5763
17224.732845, 53.366, -101.7621
17225.099056, 53.339, -101.9291
17225.465267, 53.311, -102.0787
17225.831478, 53.281, -102.2147
17226.197689, 53.250, -102.3358
17226.563900, 53.217, -102.4396
17226.930111, 53.182, -102.5184
17227.296322, 53.147, -102.5718
17227.662533, 53.112, -102.6018
17228.028744, 53.079, -102.6129
17228.394955, 53.046, -102.6096
17228.761166, 53.014, -102.5950
17229.127377, 52.981, -102.5656
17229.493588, 52.948, -102.5114
17229.859799, 52.915, -102.4292
17230.226010, 52.884, -102.3160
17230.592221, 52.856, -102.1798
17230.958432, 52.831, -102.0244
17231.324643, 52.809, -101.8601
17231.690854, 52.790, -101.6857
17232.057065, 52.774, -101.5071
17232.423276, 52.759, -101.3191
17232.789487, 52.747, -101.1230
17233.155698, 52.739, -100.9196
17233.521909, 52.733, -100.7117
17233.888120, 52.732, -100.4996
17234.254331, 52.735, -100.2880
17234.620542, 52.741, -100.0835
17234.986753, 52.751, -99.8876
17235.352963, 52.764, -99.7042
17235.719174, 52.779, -99.5360
17236.085385, 52.795, -99.3768
17236.451596, 52.814, -99.2308
17236.817807, 52.834, -99.0963
17237.184018, 52.856, -98.9750
17237.550229, 52.880, -98.8723
17237.916440, 52.905, -98.7885
17238.282651, 52.932, -98.7249
17238.648862, 52.960, -98.6809
17239.015073, 52.988, -98.6530
17239.381284, 53.016, -98.6438
17239.747495, 53.044, -98.6490
17240.113706, 53.071, -98.6643
17240.479917, 53.098, -98.6917
17240.846128, 53.126, -98.7344
17241.212339, 53.153, -98.7974
17241.578550, 53.179, -98.8857
17241.944761, 53.202, -99.0038
17242.310972, 53.221, -99.1400
17242.677183, 53.237, -99.2839
17243.043394, 53.250, -99.4287
17243.409605, 53.262, -99.5739
17243.775816, 53.273, -99.7233
17244.142027, 53.284, -99.8915
17244.508238, 53.292, -100.0752
17244.874449, 53.295, -100.2719
17245.240660, 53.293, -100.4609
17245.606871, 53.287, -100.6313
17245.973082, 53.279, -100.7784
17246.339292, 53.271, -100.9116
17246.705503, 53.262, -101.0380
17247.071714, 53.253, -101.1713
17247.437925, 53.242, -101.3086
17247.804136, 53.227, -101.4449
17248.170347, 53.210, -101.5682
17248.536558, 53.190, -101.6743
17248.902769, 53.169, -101.7595
17249.268980, 53.148, -101.8307
17249.635191, 53.127, -101.8912
17250.001402, 53.104, -101.9410
17250.367613, 53.081, -101.9772
17250.733824, 53.056, -101.9961
17251.100035, 53.031, -101.9967
17251.466246, 53.006, -101.9816
17251.832457, 52.982, -101.9490
17252.198668, 52.958, -101.9045
17252.564879, 52.933, -101.8467
17252.931090, 52.908, -101.7672
17253.297301, 52.884, -101.6659
17253.663512, 52.861, -101.5396
17254.029723, 52.841, -101.3943
17254.395934, 52.825, -101.2334
17254.762145, 52.812, -101.0674
17255.128356, 52.801, -100.8995
17255.494567, 52.793, -100.7340
17255.860778, 52.787, -100.5679
17256.226989, 52.782, -100.3961
17256.593200, 52.780, -100.2180
17256.959411, 52.781, -100.0342
17257.325622, 52.785, -99.8485
17257.691832, 52.793, -99.6683
17258.058043, 52.804, -99.4979
17258.424254, 52.816, -99.3392
17258.790465, 52.830, -99.1879
17259.156676, 52.846, -99.0443
17259.522887, 52.863, -98.9067
17259.889098, 52.883, -98.7794
17260.255309, 52.904, -98.6632
17260.621520, 52.926, -98.5614
17260.987731, 52.950, -98.4731
17261.353942, 52.976, -98.4021
17261.720153, 53.002, -98.3472
17262.086364, 53.030, -98.3132
17262.452575, 53.058, -98.3010
17262.818786, 53.085, -98.3098
17263.184997, 53.111, -98.3354
17263.551208, 53.136, -98.3744
17263.917419, 53.160, -98.4275
17264.283630, 53.183, -98.4973
17264.649841, 53.206, -98.5852
17265.016052, 53.226, -98.6937
17265.382263, 53.244, -98.8176
17265.748474, 53.258, -98.9491
17266.114685, 53.270, -99.0878
17266.480896, 53.280, -99.2261
17266.847107, 53.287, -99.3691
17267.213318, 53.292, -99.5134
17267.579529, 53.295, -99.6588
17267.945740, 53.295, -99.8020
17268.311951, 53.292, -99.9432
17268.678162, 53.288, -100.0784
17269.044372, 53.281, -100.2141
17269.410583, 53.273, -100.3451
17269.776794, 53.261, -100.4749
17270.143005, 53.248, -100.5985
17270.509216, 53.232, -100.7178
17270.875427, 53.215, -100.8279
17271.241638, 53.195, -100.9302
17271.607849, 53.172, -101.0217
17271.974060, 53.147, -101.0972
17272.340271, 53.120, -101.1528
17272.706482, 53.091, -101.1818
17273.072693, 53.061, -101.1868
17273.438904, 53.031, -101.1681
17273.805115, 53.001, -101.1302
17274.171326, 52.970, -101.0775
17274.537537, 52.939, -101.0063
17274.903748, 52.908, -100.9139
17275.269959, 52.877, -100.7946
17275.636170, 52.848, -100.6488
17276.002381, 52.820, -100.4822
17276.368592, 52.795, -100.2947
17276.734803, 52.772, -100.0928
17277.101014, 52.752, -99.8738
17277.467225, 52.733, -99.6377
17277.833436, 52.717, -99.3806
17278.199647, 52.704, -99.1068
17278.565858, 52.696, -98.8182
17278.932069, 52.691, -98.5248
17279.298280, 52.691, -98.2299
17279.664491, 52.695, -97.9414
17280.030701, 52.701, -97.6567
17280.396912, 52.710, -97.3766
17280.763123, 52.722, -97.0975
17281.129334, 52.737, -96.8165
17281.495545, 52.754, -96.5306
17281.861756, 52.776, -96.2434
17282.227967, 52.802, -95.9557
17282.594178, 52.834, -95.6799
17282.960389, 52.869, -95.4202
17283.326600, 52.908, -95.1882
17283.692811, 52.949, -94.9808
17284.059022, 52.990, -94.7988
17284.425233, 53.032, -94.6373
17284.791444, 53.075, -94.4956
17285.157655, 53.119, -94.3680
17285.523866, 53.165, -94.2637
17285.890077, 53.212, -94.1841
17286.256288, 53.260, -94.1323
17286.622499, 53.309, -94.1093
17286.988710, 53.356, -94.1125
17287.354921, 53.403, -94.1379
17287.721132, 53.448, -94.1857
17288.087343, 53.491, -94.2499
17288.453554, 53.532, -94.3285
17288.819765, 53.572, -94.4209
17289.185976, 53.609, -94.5232
17289.552187, 53.644, -94.6370
17289.918398, 53.678, -94.7637
17290.284609, 53.710, -94.9036
17290.650820, 53.738, -95.0521
17291.017031, 53.765, -95.2073
17291.383241, 53.788, -95.3645
17291.749452, 53.810, -95.5212
17292.115663, 53.831, -95.6786
17292.481874, 53.851, -95.8457
17292.848085, 53.868, -96.0206
17293.214296, 53.882, -96.2069
17293.580507, 53.893, -96.3922
17293.946718, 53.900, -96.5746
17294.312929, 53.906, -96.7477
17294.679140, 53.909, -96.9152
17295.045351, 53.911, -97.0817
17295.411562, 53.912, -97.2483
17295.777773, 53.909, -97.4110
17296.143984, 53.902, -97.5585
17296.510195, 53.893, -97.6840
17296.876406, 53.883, -97.7842
17297.242617, 53.873, -97.8633
17297.608828, 53.863, -97.9282
17297.975039, 53.852, -97.9821
17298.341250, 53.840, -98.0244
17298.707461, 53.827, -98.0444
17299.073672, 53.814, -98.0427
17299.439883, 53.803, -98.0201
17299.806094, 53.794, -97.9839
17300.172305, 53.789, -97.9459
17300.538516, 53.785, -97.9110
17300.904727, 53.782, -97.8787
17301.270938, 53.779, -97.8411
17301.637149, 53.775, -97.7893
17302.003360, 53.773, -97.7209
17302.369570, 53.771, -97.6375
17302.735781, 53.772, -97.5441
17303.101992, 53.775, -97.4443
17303.468203, 53.778, -97.3405
17303.834414, 53.783, -97.2322
17304.200625, 53.790, -97.1178
17304.566836, 53.800, -96.9974
17304.933047, 53.812, -96.8760
17305.299258, 53.827, -96.7544
17305.665469, 53.846, -96.6353
17306.031680, 53.868, -96.5214
17306.397891, 53.894, -96.4141
17306.764102, 53.922, -96.3202
17307.130313, 53.953, -96.2441
17307.496524, 53.985, -96.1869
17307.862735, 54.017, -96.1514
17308.228946, 54.049, -96.1354
17308.595157, 54.081, -96.1317
17308.961368, 54.112, -96.1423
17309.327579, 54.143, -96.1649
17309.693790, 54.175, -96.2042
17310.060001, 54.208, -96.2612
17310.426212, 54.240, -96.3351
17310.792423, 54.271, -96.4248
17311.158634, 54.302, -96.5245
17311.524845, 54.331, -96.6339
17311.891056, 54.360, -96.7491
17312.257267, 54.389, -96.8702
17312.623478, 54.417, -96.9991
17312.989689, 54.444, -97.1396
17313.355900, 54.471, -97.2932
17313.722110, 54.496, -97.4637
17314.088321, 54.520, -97.6501
17314.454532, 54.541, -97.8518
17314.820743, 54.560, -98.0624
17315.186954, 54.577, -98.2826
17315.553165, 54.592, -98.5089
17315.919376, 54.604, -98.7452
17316.285587, 54.614, -98.9888
17316.651798, 54.621, -99.2389
17317.018009, 54.624, -99.4867
17317.384220, 54.624, -99.7284
17317.750431, 54.622, -99.9565
17318.116642, 54.617, -100.1718
17318.482853, 54.611, -100.3774
17318.849064, 54.603, -100.5765
17319.215275, 54.594, -100.7677
17319.581486, 54.582, -100.9484
17319.947697, 54.568, -101.1133
17320.313908, 54.553, -101.2643
17320.680119, 54.538, -101.4003
17321.046330, 54.523, -101.5310
17321.412541, 54.508, -101.6593
17321.778752, 54.492, -101.7878
17322.144963, 54.474, -101.9098
17322.511174, 54.455, -102.0236
17322.877385, 54.434, -102.1265
17323.243596, 54.413, -102.2180
17323.609807, 54.392, -102.2987
17323.976018, 54.370, -102.3684
17324.342229, 54.347, -102.4254
17324.708439, 54.323, -102.4646
17325.074650, 54.300, -102.4849
17325.440861, 54.277, -102.4862
17325.807072, 54.254, -102.4714
17326.173283, 54.233, -102.4401
17326.539494, 54.213, -102.3943
17326.905705, 54.195, -102.3335
17327.271916, 54.178, -102.2573
17327.638127, 54.165, -102.1716
17328.004338, 54.155, -102.0833
17328.370549, 54.147, -101.9988
17328.736760, 54.141, -101.9214
17329.102971, 54.135, -101.8491
17329.469182, 54.130, -101.7821
17329.835393, 54.126, -101.7126
17330.201604, 54.121, -101.6416
17330.567815, 54.118, -101.5668
17330.934026, 54.115, -101.4871
17331.300237, 54.114, -101.4056
17331.666448, 54.114, -101.3245
17332.032659, 54.116, -101.2445
17332.398870, 54.119, -101.1738
17332.765081, 54.123, -101.1090
17333.131292, 54.127, -101.0509
17333.497503, 54.131, -100.9948
17333.863714, 54.136, -100.9368
17334.229925, 54.141, -100.8754
17334.596136, 54.149, -100.8185
17334.962347, 54.158, -100.7710
17335.328558, 54.169, -100.7352
17335.694769, 54.179, -100.7144
17336.060979, 54.188, -100.7024
17336.427190, 54.196, -100.6964
17336.793401, 54.203, -100.6975
17337.159612, 54.209, -100.7019
17337.525823, 54.214, -100.7087
17337.892034, 54.218, -100.7190
17338.258245, 54.220, -100.7269
17338.624456, 54.222, -100.7327
17338.990667, 54.223, -100.7362
17339.356878, 54.224, -100.7411
17339.723089, 54.225, -100.7484
17340.089300, 54.224, -100.7561
17340.455511, 54.221, -100.7571
17340.821722, 54.218, -100.7456
17341.187933, 54.214, -100.7181
17341.554144, 54.211, -100.6775
17341.920355, 54.209, -100.6316
17342.286566, 54.208, -100.5853
17342.652777, 54.208, -100.5437
17343.018988, 54.207, -100.5024
17343.385199, 54.205, -100.4595
17343.751410, 54.203, -100.4059
17344.117621, 54.200, -100.3383
17344.483832, 54.199, -100.2583
17344.850043, 54.199, -100.1678
17345.216254, 54.200, -100.0704
17345.582465, 54.202, -99.9653
17345.948676, 54.205, -99.8552
17346.314887, 54.209, -99.7378
17346.681098, 54.214, -99.6123
17347.047309, 54.220, -99.4832
17347.413519, 54.228, -99.3516
17347.779730, 54.238, -99.2188
17348.145941, 54.249, -99.0862
17348.512152, 54.262, -98.9561
17348.878363, 54.277, -98.8253
17349.244574, 54.295, -98.6991
17349.610785, 54.316, -98.5787
17349.976996, 54.339, -98.4661
17350.343207, 54.363, -98.3639
17350.709418, 54.388, -98.2670
17351.075629, 54.413, -98.1733
17351.441840, 54.440, -98.0773
17351.808051, 54.468, -97.9830
17352.174262, 54.499, -97.8959
17352.540473, 54.532, -97.8274
17352.906684, 54.566, -97.7831
17353.272895, 54.601, -97.7626
17353.639106, 54.635, -97.7601
17354.005317, 54.668, -97.7653
17354.371528, 54.701, -97.7725
17354.737739, 54.736, -97.7838
17355.103950, 54.773, -97.8091
17355.470161, 54.810, -97.8531
17355.836372, 54.847, -97.9170
17356.202583, 54.883, -97.9974
17356.568794, 54.916, -98.0867
17356.935005, 54.948, -98.1842
17357.301216, 54.980, -98.2947
17357.667427, 55.011, -98.4249
17358.033638, 55.040, -98.5746
17358.399848, 55.066, -98.7401
17358.766059, 55.090, -98.9117
17359.132270, 55.112, -99.0820
17359.498481, 55.135, -99.2515
17359.864692, 55.158, -99.4303
17360.230903, 55.181, -99.6245
17360.597114, 55.202, -99.8414
17360.963325, 55.219, -100.0685
17361.329536, 55.233, -100.3013
17361.695747, 55.242, -100.5260
17362.061958, 55.248, -100.7458
17362.428169, 55.253, -100.9603
17362.794380, 55.256, -101.1779
17363.160591, 55.256, -101.3976
17363.526802, 55.253, -101.6171
17363.893013, 55.247, -101.8257
17364.259224, 55.238, -102.0225
17364.625435, 55.229, -102.2031
17364.991646, 55.218, -102.3719
17365.357857, 55.207, -102.5309
17365.724068, 55.193, -102.6807
17366.090279, 55.179, -102.8181
17366.456490, 55.162, -102.9425
17366.822701, 55.145, -103.0491
17367.188912, 55.127, -103.1404
17367.555123, 55.108, -103.2185
17367.921334, 55.090, -103.2889
17368.287545, 55.071, -103.3489
17368.653756, 55.051, -103.4006
17369.019967, 55.031, -103.4385
17369.386178, 55.010, -103.4615
17369.752388, 54.990, -103.4686
17370.118599, 54.970, -103.4600
17370.484810, 54.950, -103.4381
17370.851021, 54.931, -103.4006
17371.217232, 54.912, -103.3459
17371.583443, 54.894, -103.2712
17371.949654, 54.877, -103.1746
17372.315865, 54.862, -103.0602
17372.682076, 54.851, -102.9320
17373.048287, 54.842, -102.7938
17373.414498, 54.836, -102.6499
17373.780709, 54.834, -102.5015
17374.146920, 54.835, -102.3531
17374.513131, 54.839, -102.2094
17374.879342, 54.845, -102.0737
17375.245553, 54.853, -101.9443
17375.611764, 54.862, -101.8170
17375.977975, 54.872, -101.6869
17376.344186, 54.884, -101.5521
17376.710397, 54.899, -101.4159
17377.076608, 54.918, -101.2911
17377.442819, 54.938, -101.1835
17377.809030, 54.960, -101.0945
17378.175241, 54.980, -101.0223
17378.541452, 55.001, -100.9576
17378.907663, 55.021, -100.8909
17379.273874, 55.043, -100.8265
17379.640085, 55.068, -100.7649
17380.006296, 55.095, -100.7148
17380.372507, 55.125, -100.6823
17380.738717, 55.156, -100.6687
17381.104928, 55.186, -100.6742
17381.471139, 55.217, -100.6946
17381.837350, 55.247, -100.7308
17382.203561, 55.277, -100.7794
17382.569772, 55.306, -100.8462
17382.935983, 55.334, -100.9290
17383.302194, 55.360, -101.0269
17383.668405, 55.385, -101.1364
17384.034616, 55.408, -101.2532
17384.400827, 55.430, -101.3751
17384.767038, 55.451, -101.5062
17385.133249, 55.471, -101.6478
17385.499460, 55.488, -101.8031
17385.865671, 55.503, -101.9636
17386.231882, 55.514, -102.1250
17386.598093, 55.523, -102.2751
17386.964304, 55.530, -102.4158
17387.330515, 55.536, -102.5482
17387.696726, 55.542, -102.6814
17388.062937, 55.549, -102.8202
17388.429148, 55.553, -102.9659
17388.795359, 55.556, -103.1132
17389.161570, 55.556, -103.2572
17389.527781, 55.556, -103.3927
17389.893992, 55.554, -103.5220
17390.260203, 55.551, -103.6462
17390.626414, 55.547, -103.7637
17390.992625, 55.542, -103.8739
17391.358836, 55.535, -103.9774
17391.725047, 55.526, -104.0725
17392.091257, 55.516, -104.1599
17392.457468, 55.505, -104.2383
17392.823679, 55.491, -104.3048
17393.189890, 55.477, -104.3562
17393.556101, 55.463, -104.3877
17393.922312, 55.449, -104.4015
17394.288523, 55.438, -104.4017
17394.654734, 55.429, -104.3911
17395.020945, 55.421, -104.3729
17395.387156, 55.416, -104.3499
17395.753367, 55.410, -104.3206
17396.119578, 55.406, -104.2848
17396.485789, 55.402, -104.2402
17396.852000, 55.398, -104.1842
17397.218211, 55.395, -104.1195
17397.584422, 55.395, -104.0476
17397.950633, 55.398, -103.9775
17398.316844, 55.402, -103.9165
17398.683055, 55.407, -103.8677
17399.049266, 55.412, -103.8274
17399.415477, 55.418, -103.7881
17399.781688, 55.423, -103.7437
17400.147899, 55.430, -103.6903
17400.514110, 55.439, -103.6348
17400.880321, 55.450, -103.5806
17401.246532, 55.463, -103.5302
17401.612743, 55.476, -103.4818
17401.978954, 55.490, -103.4332
17402.345165, 55.505, -103.3848
17402.711376, 55.523, -103.3436
17403.077587, 55.542, -103.3160
17403.443797, 55.562, -103.3060
17403.810008, 55.582, -103.3093
17404.176219, 55.601, -103.3206
17404.542430, 55.621, -103.3353
17404.908641, 55.641, -103.3549
17405.274852, 55.662, -103.3842
17405.641063, 55.684, -103.4303
17406.007274, 55.706, -103.4955
17406.373485, 55.725, -103.5758
17406.739696, 55.743, -103.6654
17407.105907, 55.758, -103.7585
17407.472118, 55.772, -103.8534
17407.838329, 55.785, -103.9489
17408.204540, 55.798, -104.0483
17408.570751, 55.810, -104.1544
17408.936962, 55.822, -104.2699
17409.303173, 55.832, -104.3917
17409.669384, 55.839, -104.5181
17410.035595, 55.845, -104.6401
17410.401806, 55.848, -104.7532
17410.768017, 55.851, -104.8514
17411.134228, 55.854, -104.9384
17411.500439, 55.857, -105.0216
17411.866650, 55.862, -105.1091
17412.232861, 55.866, -105.2058
17412.599072, 55.868, -105.3123
17412.965283, 55.867, -105.4214
17413.331494, 55.865, -105.5265
17413.697705, 55.860, -105.6241
17414.063916, 55.855, -105.7130
17414.430126, 55.849, -105.7922
17414.796337, 55.842, -105.8660
17415.162548, 55.835, -105.9299
17415.528759, 55.826, -105.9830
17415.894970, 55.817, -106.0209
17416.261181, 55.808, -106.0453
17416.627392, 55.799, -106.0576
17416.993603, 55.791, -106.0587
17417.359814, 55.783, -106.0521
17417.726025, 55.776, -106.0364
17418.092236, 55.770, -106.0127
17418.458447, 55.765, -105.9797
17418.824658, 55.761, -105.9395
17419.190869, 55.760, -105.8947
17419.557080, 55.760, -105.8497
17419.923291, 55.762, -105.8053
17420.289502, 55.765, -105.7625
17420.655713, 55.769, -105.7208
17421.021924, 55.773, -105.6792
17421.388135, 55.777, -105.6373
17421.754346, 55.781, -105.5936
17422.120557, 55.785, -105.5471
17422.486768, 55.790, -105.4965
17422.852979, 55.795, -105.4390
17423.219190, 55.803, -105.3784
17423.585401, 55.813, -105.3174
17423.951612, 55.825, -105.2617
17424.317823, 55.838, -105.2163
17424.684034, 55.852, -105.1748
17425.050245, 55.867, -105.1371
17425.416456, 55.882, -105.0959
17425.782666, 55.898, -105.0525
17426.148877, 55.917, -105.0132
17426.515088, 55.938, -104.9854
17426.881299, 55.960, -104.9783
17427.247510, 55.983, -104.9943
17427.613721, 56.005, -105.0310
17427.979932, 56.025, -105.0842
17428.346143, 56.044, -105.1476
17428.712354, 56.061, -105.2164
17429.078565, 56.077, -105.2854
17429.444776, 56.093, -105.3534
17429.810987, 56.108, -105.4178
17430.177198, 56.124, -105.4841
17430.543409, 56.139, -105.5553
17430.909620, 56.154, -105.6345
17431.275831, 56.168, -105.7203
17431.642042, 56.179, -105.8114
17432.008253, 56.189, -105.9004
17432.374464, 56.197, -105.9867
17432.740675, 56.205, -106.0695
17433.106886, 56.213, -106.1543
17433.473097, 56.221, -106.2405
17433.839308, 56.228, -106.3300
17434.205519, 56.235, -106.4185
17434.571730, 56.242, -106.5068
17434.937941, 56.249, -106.5977
17435.304152, 56.256, -106.6973
17435.670363, 56.261, -106.8053
17436.036574, 56.262, -106.9178
17436.402785, 56.260, -107.0198
17436.768995, 56.254, -107.0989
17437.135206, 56.248, -107.1520
17437.501417, 56.244, -107.1852
17437.867628, 56.241, -107.2108
17438.233839, 56.239, -107.2369
17438.600050, 56.236, -107.2643
17438.966261, 56.233, -107.2855
17439.332472, 56.228, -107.2924
17439.698683, 56.224, -107.2832
17440.064894, 56.222, -107.2614
17440.431105, 56.222, -107.2318
17440.797316, 56.223, -107.1993
17441.163527, 56.226, -107.1650
17441.529738, 56.230, -107.1289
17441.895949, 56.235, -107.0905
17442.262160, 56.242, -107.0529
17442.628371, 56.250, -107.0178
17442.994582, 56.258, -106.9857
17443.360793, 56.267, -106.9512
17443.727004, 56.276, -106.9103
17444.093215, 56.286, -106.8636
17444.459426, 56.298, -106.8164
17444.825637, 56.312, -106.7744
17445.191848, 56.328, -106.7413
17445.558059, 56.343, -106.7162
17445.924270, 56.359, -106.6929
17446.290481, 56.376, -106.6688
17446.656692, 56.395, -106.6422
17447.022903, 56.416, -106.6174
17447.389114, 56.439, -106.6003
17447.755325, 56.465, -106.5946
17448.121535, 56.491, -106.6014
17448.487746, 56.518, -106.6213
17448.853957, 56.546, -106.6536
17449.220168, 56.574, -106.6992
17449.586379, 56.602, -106.7601
17449.952590, 56.630, -106.8354
17450.318801, 56.657, -106.9249
17450.685012, 56.683, -107.0267
17451.051223, 56.709, -107.1393
17451.417434, 56.735, -107.2629
17451.783645, 56.760, -107.3979
17452.149856, 56.784, -107.5468
17452.516067, 56.807, -107.7061
17452.882278, 56.828, -107.8741
17453.248489, 56.846, -108.0454
17453.614700, 56.863, -108.2180
17453.980911, 56.879, -108.3898
17454.347122, 56.894, -108.5645
17454.713333, 56.908, -108.7469
17455.079544, 56.922, -108.9435
17455.445755, 56.935, -109.1526
17455.811966, 56.945, -109.3734
17456.178177, 56.952, -109.5958
17456.544388, 56.957, -109.8164
17456.910599, 56.961, -110.0300
17457.276810, 56.964, -110.2450
17457.643021, 56.965, -110.4623
17458.009232, 56.965, -110.6866
17458.375443, 56.961, -110.9098
17458.741654, 56.954, -111.1260
17459.107864, 56.944, -111.3264
17459.474075, 56.933, -111.5135
17459.840286, 56.921, -111.6896
17460.206497, 56.909, -111.8639
17460.572708, 56.894, -112.0348
17460.938919, 56.877, -112.1995
17461.305130, 56.857, -112.3463
17461.671341, 56.836, -112.4730
17462.037552, 56.815, -112.5759
17462.403763, 56.794, -112.6639
17462.769974, 56.775, -112.7427
17463.136185, 56.755, -112.8168
17463.502396, 56.735, -112.8832
17463.868607, 56.715, -112.9376
17464.234818, 56.695, -112.9749
17464.601029, 56.676, -112.9978
17464.967240, 56.658, -113.0099
17465.333451, 56.641, -113.0167
17465.699662, 56.624, -113.0178
17466.065873, 56.608, -113.0125
17466.432084, 56.591, -112.9956
17466.798295, 56.574, -112.9667
17467.164506, 56.559, -112.9266
17467.530717, 56.545, -112.8789
17467.896928, 56.531, -112.8237
17468.263139, 56.518, -112.7561
17468.629350, 56.505, -112.6730
17468.995561, 56.496, -112.5719
17469.361772, 56.490, -112.4620
17469.727983, 56.488, -112.3518
17470.094194, 56.489, -112.2531
17470.460404, 56.492, -112.1669
17470.826615, 56.495, -112.0906
17471.192826, 56.498, -112.0137
17471.559037, 56.502, -111.9290
17471.925248, 56.509, -111.8406
17472.291459, 56.518, -111.7551
17472.657670, 56.531, -111.6802
17473.023881, 56.545, -111.6218
17473.390092, 56.560, -111.5774
17473.756303, 56.575, -111.5430
17474.122514, 56.591, -111.5173
17474.488725, 56.606, -111.4985
17474.854936, 56.622, -111.4907
17475.221147, 56.637, -111.4913
17475.587358, 56.651, -111.4980
17475.953569, 56.665, -111.5065
17476.319780, 56.680, -111.5170
17476.685991, 56.696, -111.5316
17477.052202, 56.712, -111.5583
17477.418413, 56.729, -111.6013
17477.784624, 56.745, -111.6584
17478.150835, 56.759, -111.7263
17478.517046, 56.771, -111.7991
17478.883257, 56.782, -111.8718
17479.249468, 56.792, -111.9465
17479.615679, 56.801, -112.0227
17479.981890, 56.811, -112.1068
17480.348101, 56.820, -112.1991
17480.714312, 56.828, -112.3016
17481.080523, 56.834, -112.4087
